Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
#country+name,#country+code,#date+year,#indicator+name,#indicator+code,#indicator+value+num
Tanzania,TZA,1968,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.665188470066519
Tanzania,TZA,1967,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.208333333333333
Tanzania,TZA,1966,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.802139037433155
Tanzania,TZA,1965,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.315457413249211
Tanzania,TZA,1964,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.354609929078014
Tanzania,TZA,1963,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.91324200913242
Tanzania,TZA,1962,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.43540669856459
Tanzania,TZA,1961,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,1.04166666666667
Tanzania,TZA,1960,CO2 emissions from solid fuel consumption (% of total),EN.ATM.CO2E.SF.ZS,0.442477876106195
Tanzania,TZA,2016,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1758.43963623047
Tanzania,TZA,2015,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2645.75817871094
Tanzania,TZA,2014,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1943.81146240234
Tanzania,TZA,2013,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,2164.91375732422
Tanzania,TZA,2012,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,1396.16882324219
Tanzania,TZA,2011,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,836.901184082031
Tanzania,TZA,2010,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,734.608734130859
Tanzania,TZA,2009,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,267.089294433594
Tanzania,TZA,2008,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,155.154357910156
Tanzania,TZA,2007,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,249.805999755859
Tanzania,TZA,2006,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,231.446838378906
Tanzania,TZA,2005,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,206.274780273438
Tanzania,TZA,2004,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,862.505218505859
Tanzania,TZA,2003,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,26.0316009521484
Tanzania,TZA,2002,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,27.9198608398438
Tanzania,TZA,2001,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,48.9503326416016
Tanzania,TZA,2000,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,75.2683715820313
Tanzania,TZA,1999,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,25.6316528320313
Tanzania,TZA,1998,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,20.6543579101563
Tanzania,TZA,1997,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-204.295349121094
Tanzania,TZA,1996,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-262.051544189453
Tanzania,TZA,1995,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-98.9459838867188
Tanzania,TZA,1994,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-181.031112670898
Tanzania,TZA,1993,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-200.989822387703
Tanzania,TZA,1992,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-107.248733520508
Tanzania,TZA,1991,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-253.445327758789
Tanzania,TZA,1990,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,-126.77001953125
Tanzania,TZA,1989,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,32769.4787896729
Tanzania,TZA,1988,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,29643.7407940674
Tanzania,TZA,1987,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,40639.0914953613
Tanzania,TZA,1986,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,30171.8856201172
Tanzania,TZA,1985,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,32542.8377081299
Tanzania,TZA,1984,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,32230.9636804199
Tanzania,TZA,1983,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,40345.5653778076
Tanzania,TZA,1982,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,40066.0747802734
Tanzania,TZA,1981,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,35678.0572180176
Tanzania,TZA,1980,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,40399.4812713623
Tanzania,TZA,1979,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,47913.2784002686
Tanzania,TZA,1978,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,36855.015604248
Tanzania,TZA,1977,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,35002.3908123779
Tanzania,TZA,1976,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,30677.2875726318
Tanzania,TZA,1975,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,34467.7505871582
Tanzania,TZA,1974,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,29673.9644940186
Tanzania,TZA,1973,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,33620.7372955322
Tanzania,TZA,1972,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,31699.6365838623
Tanzania,TZA,1971,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,29905.3914123535
Tanzania,TZA,1970,"Other greenhouse gas emissions, HFC, PFC and SF6 (thousand metric tons of CO2 equivalent)",EN.ATM.GHGO.KT.CE,49728.8946203613
Tanzania,TZA,2012,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,319.275388184901
Tanzania,TZA,2011,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,319.275388184901
Tanzania,TZA,2010,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,319.275388184901
Tanzania,TZA,2009,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,316.430929859004
Tanzania,TZA,2008,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,253.578440121364
Tanzania,TZA,2007,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,257.110030340889
Tanzania,TZA,2006,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,178.520435480992
Tanzania,TZA,2005,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,368.1911475995
Tanzania,TZA,2004,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,273.830983401749
Tanzania,TZA,2003,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,350.392646796359
Tanzania,TZA,2002,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,192.695877208638
Tanzania,TZA,2001,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,216.669641263609
Tanzania,TZA,2000,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,268.641799036231
Tanzania,TZA,1999,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,151.684365518472
Tanzania,TZA,1998,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,414.092896662502
Tanzania,TZA,1997,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-25.7108781010173
Tanzania,TZA,1996,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-22.067122523648
Tanzania,TZA,1995,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-9.56627922541496
Tanzania,TZA,1994,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-10.2454287881492
Tanzania,TZA,1993,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-21.7112105122256
Tanzania,TZA,1992,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,30.9696680349812
Tanzania,TZA,1991,Other greenhouse gas emissions (% change from 1990),EN.ATM.GHGO.ZG,-15.4702346956987
Tanzania,TZA,2020,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,89255.44823
Tanzania,TZA,2019,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,86307.75174
Tanzania,TZA,2018,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,81072.95745
Tanzania,TZA,2017,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,79828.43676
Tanzania,TZA,2016,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,80421.45236
Tanzania,TZA,2015,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,80273.02897
Tanzania,TZA,2014,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,76899.20651
Tanzania,TZA,2013,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,76460.78054
Tanzania,TZA,2012,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,72663.24647
Tanzania,TZA,2011,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,69312.1093
Tanzania,TZA,2010,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,65992.51273
Tanzania,TZA,2009,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,62265.66957
Tanzania,TZA,2008,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,61633.86741
Tanzania,TZA,2007,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59541.57234
Tanzania,TZA,2006,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,57073.87628
Tanzania,TZA,2005,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,59486.67382
Tanzania,TZA,2004,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,56193.3884
Tanzania,TZA,2003,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,56073.57198
Tanzania,TZA,2002,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,51527.09696
Tanzania,TZA,2001,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,46988.77174
Tanzania,TZA,2000,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45589.43222
Tanzania,TZA,1999,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,47590.9723
Tanzania,TZA,1998,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,46565.61797
Tanzania,TZA,1997,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43027.51884
Tanzania,TZA,1996,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,43409.13642
Tanzania,TZA,1995,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,45086.21409
Tanzania,TZA,1994,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40919.48648
Tanzania,TZA,1993,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,40182.14112
Tanzania,TZA,1992,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39559.50707
Tanzania,TZA,1991,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39443.82681
Tanzania,TZA,1990,Total greenhouse gas emissions (kt of CO2 equivalent),EN.ATM.GHGT.KT.CE,39162.98575
Tanzania,TZA,2012,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,147.849578663038
Tanzania,TZA,2011,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,147.227106539076
Tanzania,TZA,2010,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,146.579590401438
Tanzania,TZA,2009,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,143.745801691465
Tanzania,TZA,2008,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,112.098419758974
Tanzania,TZA,2007,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,112.962311798202
Tanzania,TZA,2006,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,76.3945300643612
Tanzania,TZA,2005,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,183.871666862227
Tanzania,TZA,2004,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,133.101776336046
Tanzania,TZA,2003,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,173.518559975423
Tanzania,TZA,2002,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,93.4139219756059
Tanzania,TZA,2001,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,107.145375548271
Tanzania,TZA,2000,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,127.405018422557
Tanzania,TZA,1999,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,65.9322697099306
Tanzania,TZA,1998,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,201.340497254967
Tanzania,TZA,1997,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-19.707288416613
Tanzania,TZA,1996,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-16.386269153011
Tanzania,TZA,1995,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-4.25666088369173
Tanzania,TZA,1994,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-9.32083101204505
Tanzania,TZA,1993,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-20.2877910946061
Tanzania,TZA,1992,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,27.3021066587659
Tanzania,TZA,1991,Total greenhouse gas emissions (% change from 1990),EN.ATM.GHGT.ZG,-13.8260595631886
Tanzania,TZA,2010,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Tanzania,TZA,2008,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Tanzania,TZA,2005,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Tanzania,TZA,2000,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Tanzania,TZA,1990,HFC gas emissions (thousand metric tons of CO2 equivalent),EN.ATM.HFCG.KT.CE,0
Tanzania,TZA,2020,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,46487.36706
Tanzania,TZA,2019,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,43778.73923
Tanzania,TZA,2018,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,42422.72141
Tanzania,TZA,2017,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,42080.59858
Tanzania,TZA,2016,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,42896.12326
Tanzania,TZA,2015,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,43014.03793
Tanzania,TZA,2014,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,41146.89511
Tanzania,TZA,2013,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,40321.1698
Tanzania,TZA,2012,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,38507.41198
Tanzania,TZA,2011,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,37995.30166
Tanzania,TZA,2010,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,36375.96634
Tanzania,TZA,2009,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,34376.8559
Tanzania,TZA,2008,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,34077.31545
Tanzania,TZA,2007,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,32356.65751
Tanzania,TZA,2006,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,31287.63457
Tanzania,TZA,2005,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,32473.14662
Tanzania,TZA,2004,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,30769.61863
Tanzania,TZA,2003,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,31417.23564
Tanzania,TZA,2002,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,28967.01766
Tanzania,TZA,2001,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,26568.32967
Tanzania,TZA,2000,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,25861.67918
Tanzania,TZA,1999,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,26971.88485
Tanzania,TZA,1998,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,26208.25053
Tanzania,TZA,1997,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,23851.4862
Tanzania,TZA,1996,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,24024.94437
Tanzania,TZA,1995,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,25171.63005
Tanzania,TZA,1994,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,22999.035
Tanzania,TZA,1993,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,22369.35
Tanzania,TZA,1992,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21921.2825
Tanzania,TZA,1991,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21931.075
Tanzania,TZA,1990,Methane emissions (kt of CO2 equivalent),EN.ATM.METH.KT.CE,21782.6775
Tanzania,TZA,2012,Methane emissions (% change from 1990),EN.ATM.METH.ZG,4.10175933122356
Tanzania,TZA,2011,Methane emissions (% change from 1990),EN.ATM.METH.ZG,3.08115384758412
Tanzania,TZA,2010,Methane emissions (% change from 1990),EN.ATM.METH.ZG,2.06054836394467
Tanzania,TZA,2009,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-0.62586228054845
Tanzania,TZA,2008,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-5.69449144506136
Tanzania,TZA,2007,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-6.98712203756662
Tanzania,TZA,2006,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-6.11954229869585
Tanzania,TZA,2005,Methane emissions (% change from 1990),EN.ATM.METH.ZG,24.9861477302731
Tanzania,TZA,2004,Methane emissions (% change from 1990),EN.ATM.METH.ZG,14.3658263576154
Tanzania,TZA,2003,Methane emissions (% change from 1990),EN.ATM.METH.ZG,21.2190741105727
Tanzania,TZA,2002,Methane emissions (% change from 1990),EN.ATM.METH.ZG,10.863898196044
Tanzania,TZA,2001,Methane emissions (% change from 1990),EN.ATM.METH.ZG,15.6722162515944
Tanzania,TZA,2000,Methane emissions (% change from 1990),EN.ATM.METH.ZG,8.30280875686569
Tanzania,TZA,1999,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-2.23570055297517
Tanzania,TZA,1998,Methane emissions (% change from 1990),EN.ATM.METH.ZG,13.9928377257734
Tanzania,TZA,1997,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-11.2476711452573
Tanzania,TZA,1996,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-8.96399897363048
Tanzania,TZA,1995,Methane emissions (% change from 1990),EN.ATM.METH.ZG,2.52687712200037
Tanzania,TZA,1994,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-5.87931233242472
Tanzania,TZA,1993,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-15.4888828562822
Tanzania,TZA,1992,Methane emissions (% change from 1990),EN.ATM.METH.ZG,20.7910482728358
Tanzania,TZA,1991,Methane emissions (% change from 1990),EN.ATM.METH.ZG,-10.6020995950303
Tanzania,TZA,2020,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,27293.19408
Tanzania,TZA,2019,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,26646.18699
Tanzania,TZA,2018,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,25826.67211
Tanzania,TZA,2017,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,25401.23582
Tanzania,TZA,2016,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,26308.48833
Tanzania,TZA,2015,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,26040.51185
Tanzania,TZA,2014,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,25243.32032
Tanzania,TZA,2013,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,25092.20779
Tanzania,TZA,2012,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,24270.11967
Tanzania,TZA,2011,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,23050.88094
Tanzania,TZA,2010,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,22512.00781
Tanzania,TZA,2009,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,21784.01932
Tanzania,TZA,2008,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,21325.80182
Tanzania,TZA,2007,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,21139.10892
Tanzania,TZA,2006,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,19673.68003
Tanzania,TZA,2005,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,21251.10973
Tanzania,TZA,2004,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,20245.34071
Tanzania,TZA,2003,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,20795.79569
Tanzania,TZA,2002,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,18908.92707
Tanzania,TZA,2001,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,17212.47825
Tanzania,TZA,2000,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,16707.37763
Tanzania,TZA,1999,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,18039.49353
Tanzania,TZA,1998,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,17612.75503
Tanzania,TZA,1997,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,16247.70173
Tanzania,TZA,1996,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,16283.64263
Tanzania,TZA,1995,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,17160.71613
Tanzania,TZA,1994,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,15993.3392
Tanzania,TZA,1993,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,15881.73447
Tanzania,TZA,1992,Nitrous oxide emissions (thousand metric tons of CO2 equivalent),EN.ATM.NOXE.KT.CE,15765.52355
